store_id,store_name,store_type,location,website_url,item_id,item_name,clothing_type,price,product_url,image_url,review_id,average_rating,review_count
5,H&M,Fast Fashion,"Burlington, VT",https://www2.hm.com,46,H&M Slim Chino Pants,Pants,47.49,https://www2.hm.com/product/05-06,https://www2.hm.com/images/05-06.jpg,46,4,3
5,H&M,Fast Fashion,"Burlington, VT",https://www2.hm.com,47,H&M Casual Summer Dress,Dress,89.99,https://www2.hm.com/product/05-07,https://www2.hm.com/images/05-07.jpg,47,4,3
5,H&M,Fast Fashion,"Burlington, VT",https://www2.hm.com,48,H&M Athletic Shorts,Shorts,30.99,https://www2.hm.com/product/05-08,https://www2.hm.com/images/05-08.jpg,48,4,3
5,H&M,Fast Fashion,"Burlington, VT",https://www2.hm.com,49,H&M Lightweight Jacket,Jacket,34.99,https://www2.hm.com/product/05-09,https://www2.hm.com/images/05-09.jpg,49,4,3
5,H&M,Fast Fashion,"Burlington, VT",https://www2.hm.com,50,H&M Knit Sweater,Sweater,63.24,https://www2.hm.com/product/05-10,https://www2.hm.com/images/05-10.jpg,50,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,51,American Eagle Classic Cotton T-Shirt,T-Shirt,29.49,https://www.ae.com/product/06-01,https://www.ae.com/images/06-01.jpg,51,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,52,American Eagle Graphic Tee,T-Shirt,24.37,https://www.ae.com/product/06-02,https://www.ae.com/images/06-02.jpg,52,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,53,American Eagle Pullover Hoodie,Hoodie,24.99,https://www.ae.com/product/06-03,https://www.ae.com/images/06-03.jpg,53,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,54,American Eagle Crewneck Sweatshirt,Sweatshirt,50.74,https://www.ae.com/product/06-04,https://www.ae.com/images/06-04.jpg,54,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,55,American Eagle Straight-Leg Jeans,Jeans,52.49,https://www.ae.com/product/06-05,https://www.ae.com/images/06-05.jpg,55,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,56,American Eagle Slim Chino Pants,Pants,27.99,https://www.ae.com/product/06-06,https://www.ae.com/images/06-06.jpg,56,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,57,American Eagle Casual Summer Dress,Dress,73.74,https://www.ae.com/product/06-07,https://www.ae.com/images/06-07.jpg,57,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,58,American Eagle Athletic Shorts,Shorts,27.49,https://www.ae.com/product/06-08,https://www.ae.com/images/06-08.jpg,58,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,59,American Eagle Lightweight Jacket,Jacket,34.99,https://www.ae.com/product/06-09,https://www.ae.com/images/06-09.jpg,59,4,3
6,American Eagle,Mall Fashion,"South Burlington, VT",https://www.ae.com,60,American Eagle Knit Sweater,Sweater,70.49,https://www.ae.com/product/06-10,https://www.ae.com/images/06-10.jpg,60,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,61,Banana Republic Classic Cotton T-Shirt,T-Shirt,32.24,https://bananarepublic.gap.com/product/07-01,https://bananarepublic.gap.com/images/07-01.jpg,61,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,62,Banana Republic Graphic Tee,T-Shirt,30.62,https://bananarepublic.gap.com/product/07-02,https://bananarepublic.gap.com/images/07-02.jpg,62,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,63,Banana Republic Pullover Hoodie,Hoodie,41.86,https://bananarepublic.gap.com/product/07-03,https://bananarepublic.gap.com/images/07-03.jpg,63,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,64,Banana Republic Crewneck Sweatshirt,Sweatshirt,27.61,https://bananarepublic.gap.com/product/07-04,https://bananarepublic.gap.com/images/07-04.jpg,64,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,65,Banana Republic Straight-Leg Jeans,Jeans,89.99,https://bananarepublic.gap.com/product/07-05,https://bananarepublic.gap.com/images/07-05.jpg,65,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,66,Banana Republic Slim Chino Pants,Pants,66.99,https://bananarepublic.gap.com/product/07-06,https://bananarepublic.gap.com/images/07-06.jpg,66,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,67,Banana Republic Casual Summer Dress,Dress,57.49,https://bananarepublic.gap.com/product/07-07,https://bananarepublic.gap.com/images/07-07.jpg,67,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,68,Banana Republic Athletic Shorts,Shorts,23.99,https://bananarepublic.gap.com/product/07-08,https://bananarepublic.gap.com/images/07-08.jpg,68,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,69,Banana Republic Lightweight Jacket,Jacket,34.99,https://bananarepublic.gap.com/product/07-09,https://bananarepublic.gap.com/images/07-09.jpg,69,4,3
7,Banana Republic,Upscale Apparel,"Burlington, VT",https://bananarepublic.gap.com,70,Banana Republic Knit Sweater,Sweater,77.74,https://bananarepublic.gap.com/product/07-10,https://bananarepublic.gap.com/images/07-10.jpg,70,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,71,Hollister Classic Cotton T-Shirt,T-Shirt,34.99,https://www.hollisterco.com/product/08-01,https://www.hollisterco.com/images/08-01.jpg,71,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,72,Hollister Graphic Tee,T-Shirt,36.87,https://www.hollisterco.com/product/08-02,https://www.hollisterco.com/images/08-02.jpg,72,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,73,Hollister Pullover Hoodie,Hoodie,58.74,https://www.hollisterco.com/product/08-03,https://www.hollisterco.com/images/08-03.jpg,73,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,74,Hollister Crewneck Sweatshirt,Sweatshirt,46.11,https://www.hollisterco.com/product/08-04,https://www.hollisterco.com/images/08-04.jpg,74,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,75,Hollister Straight-Leg Jeans,Jeans,59.99,https://www.hollisterco.com/product/08-05,https://www.hollisterco.com/images/08-05.jpg,75,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,76,Hollister Slim Chino Pants,Pants,47.49,https://www.hollisterco.com/product/08-06,https://www.hollisterco.com/images/08-06.jpg,76,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,77,Hollister Casual Summer Dress,Dress,41.24,https://www.hollisterco.com/product/08-07,https://www.hollisterco.com/images/08-07.jpg,77,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,78,Hollister Athletic Shorts,Shorts,20.49,https://www.hollisterco.com/product/08-08,https://www.hollisterco.com/images/08-08.jpg,78,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,79,Hollister Lightweight Jacket,Jacket,34.99,https://www.hollisterco.com/product/08-09,https://www.hollisterco.com/images/08-09.jpg,79,4,3
8,Hollister,Mall Fashion,"South Burlington, VT",https://www.hollisterco.com,80,Hollister Knit Sweater,Sweater,84.99,https://www.hollisterco.com/product/08-10,https://www.hollisterco.com/images/08-10.jpg,80,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,81,Gap Classic Cotton T-Shirt,T-Shirt,12.99,https://www.gap.com/product/09-01,https://www.gap.com/images/09-01.jpg,81,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,82,Gap Graphic Tee,T-Shirt,14.99,https://www.gap.com/product/09-02,https://www.gap.com/images/09-02.jpg,82,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,83,Gap Pullover Hoodie,Hoodie,24.99,https://www.gap.com/product/09-03,https://www.gap.com/images/09-03.jpg,83,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,84,Gap Crewneck Sweatshirt,Sweatshirt,22.99,https://www.gap.com/product/09-04,https://www.gap.com/images/09-04.jpg,84,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,85,Gap Straight-Leg Jeans,Jeans,29.99,https://www.gap.com/product/09-05,https://www.gap.com/images/09-05.jpg,85,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,86,Gap Slim Chino Pants,Pants,27.99,https://www.gap.com/product/09-06,https://www.gap.com/images/09-06.jpg,86,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,87,Gap Casual Summer Dress,Dress,24.99,https://www.gap.com/product/09-07,https://www.gap.com/images/09-07.jpg,87,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,88,Gap Athletic Shorts,Shorts,16.99,https://www.gap.com/product/09-08,https://www.gap.com/images/09-08.jpg,88,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,89,Gap Lightweight Jacket,Jacket,34.99,https://www.gap.com/product/09-09,https://www.gap.com/images/09-09.jpg,89,4,3
9,Gap,Casual Apparel,"Burlington, VT",https://www.gap.com,90,Gap Knit Sweater,Sweater,26.99,https://www.gap.com/product/09-10,https://www.gap.com/images/09-10.jpg,90,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,91,Macy's Classic Cotton T-Shirt,T-Shirt,15.74,https://www.macys.com/product/10-01,https://www.macys.com/images/10-01.jpg,91,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,92,Macy's Graphic Tee,T-Shirt,21.24,https://www.macys.com/product/10-02,https://www.macys.com/images/10-02.jpg,92,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,93,Macy's Pullover Hoodie,Hoodie,41.86,https://www.macys.com/product/10-03,https://www.macys.com/images/10-03.jpg,93,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,94,Macy's Crewneck Sweatshirt,Sweatshirt,41.49,https://www.macys.com/product/10-04,https://www.macys.com/images/10-04.jpg,94,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,95,Macy's Straight-Leg Jeans,Jeans,67.49,https://www.macys.com/product/10-05,https://www.macys.com/images/10-05.jpg,95,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,96,Macy's Slim Chino Pants,Pants,66.99,https://www.macys.com/product/10-06,https://www.macys.com/images/10-06.jpg,96,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,97,Macy's Casual Summer Dress,Dress,81.86,https://www.macys.com/product/10-07,https://www.macys.com/images/10-07.jpg,97,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,98,Macy's Athletic Shorts,Shorts,44.99,https://www.macys.com/product/10-08,https://www.macys.com/images/10-08.jpg,98,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,99,Macy's Lightweight Jacket,Jacket,34.99,https://www.macys.com/product/10-09,https://www.macys.com/images/10-09.jpg,99,4,3
10,Macy's,Department Store,"South Burlington, VT",https://www.macys.com,100,Macy's Knit Sweater,Sweater,34.24,https://www.macys.com/product/10-10,https://www.macys.com/images/10-10.jpg,100,4,3
